proxy,source_ticker,granularity,bar_open_utc,close_ts_utc,close,is_weekend_gap_after
dxy,DX-Y.NYB,1d,2024-05-07T21:00:00+00:00,2024-05-08T21:00:00+00:00,105.550003,false
dxy,DX-Y.NYB,1d,2024-05-08T21:00:00+00:00,2024-05-09T21:00:00+00:00,105.230003,false
dxy,DX-Y.NYB,1d,2024-05-09T21:00:00+00:00,2024-05-10T21:00:00+00:00,105.309998,false
dxy,DX-Y.NYB,1d,2024-05-12T21:00:00+00:00,2024-05-13T21:00:00+00:00,105.220001,true
dxy,DX-Y.NYB,1d,2024-05-13T21:00:00+00:00,2024-05-14T21:00:00+00:00,105.010002,false
dxy,DX-Y.NYB,1d,2024-05-14T21:00:00+00:00,2024-05-15T21:00:00+00:00,104.349998,false
dxy,DX-Y.NYB,1d,2024-05-15T21:00:00+00:00,2024-05-16T21:00:00+00:00,104.459999,false
dxy,DX-Y.NYB,1d,2024-05-16T21:00:00+00:00,2024-05-17T21:00:00+00:00,104.449997,false
dxy,DX-Y.NYB,1d,2024-05-19T21:00:00+00:00,2024-05-20T21:00:00+00:00,104.570000,true
dxy,DX-Y.NYB,1d,2024-05-20T21:00:00+00:00,2024-05-21T21:00:00+00:00,104.660004,false
dxy,DX-Y.NYB,1d,2024-05-21T21:00:00+00:00,2024-05-22T21:00:00+00:00,104.940002,false
dxy,DX-Y.NYB,1d,2024-05-22T21:00:00+00:00,2024-05-23T21:00:00+00:00,105.110001,false
dxy,DX-Y.NYB,1d,2024-05-23T21:00:00+00:00,2024-05-24T21:00:00+00:00,104.720001,false
dxy,DX-Y.NYB,1d,2024-05-27T21:00:00+00:00,2024-05-28T21:00:00+00:00,104.610001,true
dxy,DX-Y.NYB,1d,2024-05-28T21:00:00+00:00,2024-05-29T21:00:00+00:00,105.099998,false
dxy,DX-Y.NYB,1d,2024-05-29T21:00:00+00:00,2024-05-30T21:00:00+00:00,104.720001,false
dxy,DX-Y.NYB,1d,2024-05-30T21:00:00+00:00,2024-05-31T21:00:00+00:00,104.669998,false
dxy,DX-Y.NYB,1d,2024-06-02T21:00:00+00:00,2024-06-03T21:00:00+00:00,104.139999,true
dxy,DX-Y.NYB,1d,2024-06-03T21:00:00+00:00,2024-06-04T21:00:00+00:00,104.110001,false
dxy,DX-Y.NYB,1d,2024-06-04T21:00:00+00:00,2024-06-05T21:00:00+00:00,104.269997,false
dxy,DX-Y.NYB,1d,2024-06-05T21:00:00+00:00,2024-06-06T21:00:00+00:00,104.099998,false
dxy,DX-Y.NYB,1d,2024-06-06T21:00:00+00:00,2024-06-07T21:00:00+00:00,104.889999,false
dxy,DX-Y.NYB,1d,2024-06-09T21:00:00+00:00,2024-06-10T21:00:00+00:00,105.150002,true
dxy,DX-Y.NYB,1d,2024-06-10T21:00:00+00:00,2024-06-11T21:00:00+00:00,105.230003,false
dxy,DX-Y.NYB,1d,2024-06-11T21:00:00+00:00,2024-06-12T21:00:00+00:00,104.650002,false
dxy,DX-Y.NYB,1d,2024-06-12T21:00:00+00:00,2024-06-13T21:00:00+00:00,105.199997,false
dxy,DX-Y.NYB,1d,2024-06-13T21:00:00+00:00,2024-06-14T21:00:00+00:00,105.550003,false
dxy,DX-Y.NYB,1d,2024-06-16T21:00:00+00:00,2024-06-17T21:00:00+00:00,105.320000,true
dxy,DX-Y.NYB,1d,2024-06-17T21:00:00+00:00,2024-06-18T21:00:00+00:00,105.260002,false
dxy,DX-Y.NYB,1d,2024-06-19T21:00:00+00:00,2024-06-20T21:00:00+00:00,105.589996,false
dxy,DX-Y.NYB,1d,2024-06-20T21:00:00+00:00,2024-06-21T21:00:00+00:00,105.800003,false
dxy,DX-Y.NYB,1d,2024-06-23T21:00:00+00:00,2024-06-24T21:00:00+00:00,105.470001,true
dxy,DX-Y.NYB,1d,2024-06-24T21:00:00+00:00,2024-06-25T21:00:00+00:00,105.610001,false
dxy,DX-Y.NYB,1d,2024-06-25T21:00:00+00:00,2024-06-26T21:00:00+00:00,106.050003,false
dxy,DX-Y.NYB,1d,2024-06-26T21:00:00+00:00,2024-06-27T21:00:00+00:00,105.910004,false
dxy,DX-Y.NYB,1d,2024-06-27T21:00:00+00:00,2024-06-28T21:00:00+00:00,105.870003,false
dxy,DX-Y.NYB,1d,2024-06-30T21:00:00+00:00,2024-07-01T21:00:00+00:00,105.900002,true
dxy,DX-Y.NYB,1d,2024-07-01T21:00:00+00:00,2024-07-02T21:00:00+00:00,105.720001,false
dxy,DX-Y.NYB,1d,2024-07-02T21:00:00+00:00,2024-07-03T21:00:00+00:00,105.400002,false
dxy,DX-Y.NYB,1d,2024-07-04T21:00:00+00:00,2024-07-05T21:00:00+00:00,104.879997,false
dxy,DX-Y.NYB,1d,2024-07-07T21:00:00+00:00,2024-07-08T21:00:00+00:00,105.010002,true
dxy,DX-Y.NYB,1d,2024-07-08T21:00:00+00:00,2024-07-09T21:00:00+00:00,105.120003,false
