time,timeframe,symbol,open,high,low,close,tick_volume,spread_raw_pts,spread_effective_pts,spread_imputed,spread,clock
2025-04-14 09:00:00,H1,XAUUSD,3234.43,3238.04,3228.76,3231.04,8503,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 10:00:00,H1,XAUUSD,3231.07,3233.71,3224.73,3227.97,7903,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 11:00:00,H1,XAUUSD,3227.9,3229.96,3216.51,3226.94,8349,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 12:00:00,H1,XAUUSD,3226.94,3231.59,3220.69,3223.93,6933,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 13:00:00,H1,XAUUSD,3223.92,3224.63,3206.27,3215.29,9100,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 14:00:00,H1,XAUUSD,3215.29,3225.79,3213.92,3223.36,7382,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 15:00:00,H1,XAUUSD,3223.36,3227.69,3200.74,3206.83,10562,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 16:00:00,H1,XAUUSD,3206.65,3210.74,3193.72,3204.63,13628,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 17:00:00,H1,XAUUSD,3204.51,3215.57,3195.38,3211.09,9466,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 18:00:00,H1,XAUUSD,3211.09,3211.14,3196.37,3198.05,9553,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 19:00:00,H1,XAUUSD,3198.06,3208.23,3197.71,3207.56,7738,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 20:00:00,H1,XAUUSD,3207.57,3216.36,3207.11,3214.05,7288,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 21:00:00,H1,XAUUSD,3214.05,3214.78,3201.37,3208.08,5774,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 22:00:00,H1,XAUUSD,3208.08,3213.03,3207.75,3212.7,4331,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-14 23:00:00,H1,XAUUSD,3212.87,3213.7,3207.31,3210.36,1976,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 01:00:00,H1,XAUUSD,3211.18,3215.19,3210.8,3212.19,1617,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 02:00:00,H1,XAUUSD,3212.19,3214.21,3210.45,3212.56,1844,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 03:00:00,H1,XAUUSD,3212.56,3215.28,3210.78,3211.89,2994,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 04:00:00,H1,XAUUSD,3211.89,3225.92,3210.02,3223.68,7158,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 05:00:00,H1,XAUUSD,3223.72,3224.95,3218.75,3224.32,4539,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 06:00:00,H1,XAUUSD,3224.25,3229.1,3223.14,3228.36,4811,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 07:00:00,H1,XAUUSD,3228.44,3232.55,3226.86,3231.84,3127,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 08:00:00,H1,XAUUSD,3231.85,3232.1,3220.86,3224.57,5181,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 09:00:00,H1,XAUUSD,3224.56,3228.69,3223.17,3225.24,5489,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 10:00:00,H1,XAUUSD,3225.24,3226.55,3217.37,3225.56,6959,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 11:00:00,H1,XAUUSD,3225.63,3232.09,3224.37,3227.66,7129,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 12:00:00,H1,XAUUSD,3227.66,3230.05,3221.12,3222.54,4928,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 13:00:00,H1,XAUUSD,3222.57,3226.92,3219.71,3220.21,4707,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 14:00:00,H1,XAUUSD,3220.21,3224.12,3216.78,3219.88,5594,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 15:00:00,H1,XAUUSD,3220.06,3226.19,3214.3,3221.45,8549,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-15 16:00:00,H1,XAUUSD,3221.44,3226.31,3211.62,3212.99,10336,18.0,18.0,False,18.0,server_clock_as_stored
